Seq,r,c,Ref B,Ref G,Ref R,Target B,Target G,Target B,Perceptibility,Curr Tot Min SLM,Target Tot Min SLM,Hard Decoding Errors,Soft Decoding Errors,Loc Mag,Loc Mag Ratio,Mean Pilot Mag
0,4,6,55.166666666666664,147.73,189.33777777777777,13.361481653546207,35.7805139216625,45.8580044247913,8.381335330266745,100,95,0/1044,0/512,-,-,-
0,4,7,55.41555555555556,148.03555555555556,189.64111111111112,13.39247504826405,35.77628094057657,45.831244011159384,8.520931472800818,100,95,0/1044,0/512,-,-,-
0,4,8,54.31,147.76,189.67444444444445,13.17044842159004,35.832543891993076,45.997007686416886,8.576871712230586,100,95,0/1044,0/512,-,-,-
0,4,9,52.91,146.9011111111111,188.6588888888889,12.93909439596365,35.92453871741847,46.13636688661787,8.699693338823788,100,95,0/1044,0/512,-,-,-
0,4,10,50.76888888888889,148.19555555555556,189.13888888888889,12.427217264588753,36.27533331615577,46.297449419255464,8.26350080347063,100,95,0/1044,0/512,-,-,-
0,4,11,50.52111111111111,148.16555555555556,189.47333333333333,12.364760808830265,36.26269522304663,46.37254396812311,8.816586012679963,100,95,0/1044,0/512,-,-,-
0,4,12,50.63,148.42555555555555,190.00222222222223,12.362816719596061,36.24250325572894,46.394680024675,9.10431061863491,100,95,0/1044,0/512,-,-,-
0,4,13,48.94555555555556,147.9922222222222,189.98222222222222,12.017543103943394,36.33635147087541,46.646105425181204,8.661642672355711,100,95,0/1044,0/512,-,-,-
0,4,14,49.06444444444445,147.88,190.32555555555555,12.035846366158552,36.27598316420069,46.68817046964076,8.704348283551582,100,95,0/1044,0/512,-,-,-
0,5,0,60.08222222222222,149.28333333333333,188.44222222222223,14.348163685978989,35.65017442818558,45.001661885835425,7.3401603027673,100,95,0/1044,0/512,-,-,-
0,5,1,60.32222222222222,149.45111111111112,188.78222222222223,14.378449958182326,35.623278505715085,44.9982715361026,7.670889350509436,100,95,0/1044,0/512,-,-,-
0,5,2,59.85111111111111,149.78555555555556,189.23111111111112,14.254988425571272,35.67504965443854,45.0699619199902,7.980098121437215,100,95,0/1044,0/512,-,-,-
0,5,3,57.75666666666667,150.1,188.9711111111111,13.826863038821768,35.93372439765361,45.23941256352462,7.812840249741321,100,95,0/1044,0/512,-,-,-
0,5,4,57.681111111111115,150.29444444444445,190.22555555555556,13.761150842260054,35.85618378206434,45.38266537567561,8.125089958351385,100,95,0/1044,0/512,-,-,-
0,5,5,57.376666666666665,150.12444444444444,191.28666666666666,13.668381121677083,35.762937123337665,45.56868175498524,7.980040934615479,100,95,0/1044,0/512,-,-,-
0,5,6,57.684444444444445,150.29888888888888,192.26555555555555,13.691536377365196,35.67378908679044,45.63467453584436,8.421666100967906,100,95,0/1044,0/512,-,-,-
0,5,7,56.80888888888889,150.34,193.33666666666667,13.47575304422132,35.66245973637557,45.86178721940311,8.741497911959256,100,95,0/1044,0/512,-,-,-
0,5,8,55.196666666666665,150.22,193.58,13.142173284655678,35.76696547172491,46.090861243619415,8.28250807117949,100,95,0/1044,0/512,-,-,-
0,5,9,53.94777777777778,150.13555555555556,193.32888888888888,12.8960273547478,35.889378786650305,46.2145938586019,8.638043962614972,100,95,0/1044,0/512,-,-,-
